STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PERIOD,Period,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,CZE,Czechia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,14.481,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,CZE,Czechia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,8.726,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,CZE,Czechia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,11.442,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,CZE,Czechia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,16.1,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,CZE,Czechia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,12.74,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,CZE,Czechia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2022,,9.212,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1985,,113.54,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,92.409,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1991,,84.516,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1992,,97.102,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1993,,95.341,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1994,,83.456,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,129.678,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1996,,118.9,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1997,,114.1,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1998,,130.3,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1999,,148.3,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,119.648,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,121.716,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2002,,129.694,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,83.461,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,119.911,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,138.003,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,132.886,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,108.1,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,109.968,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,125.106,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,166.034,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,88.426,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,95.086,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,126.15,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,113.738,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,91.728,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,114.687,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,100.399,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,95.0865,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,96.0507,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,95.1921,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,102.9783,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,HUN,Hungary,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2022,,82.8765,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,83.71,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,109.659,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,118.74,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,105.982,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,102.083,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,82.095,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,100.092,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,84.86971,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,79.877,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,BGR,Bulgaria,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,99.398,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,428.9247,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1996,,314.606,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1997,,418.84,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1998,,388.969,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1999,,404.462,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,340.2993,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,340.2993,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2002,,318.2053,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,369.6933,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,371.9274,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,389.3676,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,351.9118,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,414.0362,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,377.3099,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,325.5896,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,276.248,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,423.9743,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,362.8343,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,371.8544,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,320.6827,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,430.097,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,324.9676,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,424.5947,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,303.3556,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,376.1265,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,470.1856,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,328.7675,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NOR,Norway,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2022,,410.8714,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,268.0462,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,254.7407,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2002,,250.0852,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,163.4698,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,185.769,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,122.9268,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,189.7931,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,170.0905,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,237.9943,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,176.5642,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,212.893,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,135.662,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,212.9153,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,280.1866,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,247.8199,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,FRA,France,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,137.7376,,A,Normal value,9,Billions,3,Three
